"KG PSP Warszawa
ul. Podchor¹¿ych 38
00-463 Warszawa
";;;;;;;;;;;;;;;;;Warszawa, dn. 23-01-2019r.
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
"1_2. Zdarzenia wg rodzaju i wielkoœci w rozbiciu na województwo, powiat i gminê
";;;;;;;;;;;;;;;;;
;;Po¿ar (P);;;;;Miejscowe zagro¿enie (MZ);;;;;;Alarm fa³szywy (AF);;;;OGÓ£EM
LP.;Podzia³ administracyjny;RAZEM;Ma³y (P/M);Œredni (P/Œ);Du¿y (P/D);Bardzo du¿y (P/BD);RAZEM;Ma³e (MZ/M);Lokalne (MZ/L);Œrednie (MZ/Œ);Du¿e (MZ/D);Gigantyczne lub klêska ¿ywio³owa (MZ/K);RAZEM;Z³oœliwy (A/Z);W dobrej wierze (A/DW);Z instalacji wykrywania (A/IW); 
595;£abunie;22;20;2;0;0;40;1;39;0;0;0;3;0;3;0;65
596;Mi¹czyn;12;12;0;0;0;26;2;24;0;0;0;2;1;1;0;40
597;Nielisz;32;25;7;0;0;33;3;30;0;0;0;1;0;1;0;66
598;Radecznica;12;11;1;0;0;27;1;26;0;0;0;2;0;0;2;41
599;Sitno;11;11;0;0;0;44;3;41;0;0;0;0;0;0;0;55
600;Skierbieszów;12;10;2;0;0;30;2;28;0;0;0;3;0;3;0;45
601;Stary Zamoœæ;22;21;1;0;0;44;3;40;1;0;0;0;0;0;0;66
602;Su³ów;22;22;0;0;0;25;2;23;0;0;0;0;0;0;0;47
603;Szczebrzeszyn;49;49;0;0;0;66;5;59;2;0;0;0;0;0;0;115
604;Zamoœæ;48;43;5;0;0;151;36;113;2;0;0;4;0;3;1;203
605;Zwierzyniec;19;18;1;0;0;39;8;31;0;0;0;1;0;0;1;59
606;Zamoœæ;111;109;2;0;0;336;47;288;1;0;0;44;0;11;33;491
607;Zamoœæ;111;109;2;0;0;336;47;288;1;0;0;44;0;11;33;491
608;LUBUSKIE;6666;6309;306;48;3;9067;1801;7235;30;1;0;1204;22;904;278;16937
609;gorzowski;592;554;35;3;0;833;214;619;0;0;0;75;1;62;12;1500
610;Bogdaniec;67;63;4;0;0;87;23;64;0;0;0;3;0;3;0;157
611;Deszczno;75;72;2;1;0;85;23;62;0;0;0;15;0;7;8;175
612;K³odawa;54;52;2;0;0;145;36;109;0;0;0;8;0;8;0;207
613;Kostrzyn nad Odr¹;173;165;7;1;0;183;58;125;0;0;0;19;1;14;4;375
614;Lubiszyn;63;52;11;0;0;101;18;83;0;0;0;6;0;6;0;170
615;Santok;86;80;5;1;0;69;9;60;0;0;0;11;0;11;0;166
616;Witnica;74;70;4;0;0;163;47;116;0;0;0;13;0;13;0;250
617;Gorzów Wielkopolski;462;453;7;2;0;753;285;465;3;0;0;249;1;139;109;1464
618;Gorzów Wielkopolski;462;453;7;2;0;753;285;465;3;0;0;249;1;139;109;1464
619;kroœnieñski;620;564;48;8;0;548;155;391;2;0;0;61;2;49;10;1229
620;Bobrowice;41;34;7;0;0;35;6;29;0;0;0;6;0;4;2;82
621;Bytnica;58;56;2;0;0;32;4;28;0;0;0;4;0;4;0;94
622;D¹bie;65;57;7;1;0;69;16;53;0;0;0;5;1;4;0;139
623;Gubin (gmina miejska);134;129;5;0;0;129;53;75;1;0;0;22;0;17;5;285
624;Gubin (gmina wiejska);125;103;18;4;0;86;20;66;0;0;0;11;1;10;0;222
625;Krosno Odrzañskie;161;152;6;3;0;156;45;110;1;0;0;12;0;9;3;329
626;Maszewo;36;33;3;0;0;41;11;30;0;0;0;1;0;1;0;78
627;miêdzyrzecki;344;327;15;2;0;566;119;445;2;0;0;77;1;66;10;987
628;Bledzew;33;30;3;0;0;55;16;39;0;0;0;6;0;6;0;94
629;Miêdzyrzecz;149;146;3;0;0;221;56;164;1;0;0;37;0;30;7;407
630;Przytoczna;30;29;1;0;0;55;7;47;1;0;0;11;0;11;0;96
631;Pszczew;39;37;1;1;0;57;5;52;0;0;0;0;0;0;0;96
632;Skwierzyna;55;50;4;1;0;102;21;81;0;0;0;18;1;16;1;175
633;Trzciel;38;35;3;0;0;76;14;62;0;0;0;5;0;3;2;119
634;nowosolski;479;445;30;4;0;617;146;468;3;0;0;73;0;67;6;1169
635;Bytom Odrzañski;31;30;1;0;0;24;5;19;0;0;0;4;0;4;0;59
636;Kolsko;9;9;0;0;0;27;3;24;0;0;0;2;0;2;0;38
637;Ko¿uchów;142;131;9;2;0;129;31;98;0;0;0;8;0;8;0;279
638;Nowa Sól (gmina wiejska);55;48;6;1;0;85;22;63;0;0;0;12;0;11;1;152
639;Nowa Sól (gmina miejska);131;128;2;1;0;233;64;169;0;0;0;40;0;36;4;404
640;Nowe Miasteczko;48;43;5;0;0;47;10;37;0;0;0;3;0;2;1;98
641;Otyñ;49;42;7;0;0;58;9;46;3;0;0;4;0;4;0;111
642;Siedlisko;14;14;0;0;0;14;2;12;0;0;0;0;0;0;0;28
643;s³ubicki;536;501;27;7;1;500;72;425;3;0;0;103;2;76;25;1139
644;Cybinka;75;72;3;0;0;60;5;54;1;0;0;6;0;6;0;141
645;Górzyca;91;82;3;6;0;56;7;49;0;0;0;6;0;6;0;153
646;Oœno Lubuskie;69;65;3;1;0;75;10;65;0;0;0;6;1;5;0;150
647;Rzepin;107;100;7;0;0;110;15;95;0;0;0;11;0;11;0;228
648;S³ubice;194;182;11;0;1;199;35;162;2;0;0;74;1;48;25;467
649;strzelecko-drezdenecki;432;415;15;2;0;438;32;405;1;0;0;51;4;45;2;921
650;Dobiegniew;52;49;3;0;0;78;6;72;0;0;0;10;0;10;0;140
651;Drezdenko;171;168;3;0;0;108;3;104;1;0;0;17;3;14;0;296
652;Stare Kurowo;38;37;1;0;0;36;1;35;0;0;0;4;0;4;0;78
653;Strzelce Krajeñskie;115;106;7;2;0;166;20;146;0;0;0;20;1;17;2;301
654;Zwierzyn;56;55;1;0;0;50;2;48;0;0;0;0;0;0;0;106
655;sulêciñski;312;300;10;2;0;704;55;648;1;0;0;51;1;39;11;1067
656;Krzeszyce;38;35;3;0;0;84;6;78;0;0;0;4;0;4;0;126
657;Lubniewice;17;17;0;0;0;124;8;115;1;0;0;3;1;1;1;144
658;S³oñsk;45;44;0;1;0;86;7;79;0;0;0;4;0;4;0;135
659;Sulêcin;136;131;4;1;0;277;25;252;0;0;0;25;0;22;3;438
660;Torzym;76;73;3;0;0;133;9;124;0;0;0;15;0;8;7;224
661;œwiebodziñski;249;230;15;3;1;680;95;584;1;0;0;42;1;33;8;971
662;Lubrza;29;26;3;0;0;57;7;50;0;0;0;2;0;1;1;88
663;£agów;29;26;2;1;0;91;13;78;0;0;0;6;0;5;1;126
664;Sk¹pe;23;20;3;0;0;101;8;93;0;0;0;4;0;4;0;128
665;Szczaniec;27;24;2;1;0;66;6;60;0;0;0;2;0;2;0;95
666;Œwiebodzin;114;110;4;0;0;313;56;256;1;0;0;24;1;18;5;451
667;Zb¹szynek;27;24;1;1;1;52;5;47;0;0;0;4;0;3;1;83
668;wschowski;165;154;10;1;0;540;79;459;2;0;0;34;1;27;6;739
669;S³awa;55;52;3;0;0;235;23;211;1;0;0;7;0;7;0;297
670;Szlichtyngowa;23;21;2;0;0;66;6;59;1;0;0;2;0;2;0;91
671;Wschowa;87;81;5;1;0;239;50;189;0;0;0;25;1;18;6;351
672;Zielona Góra;440;427;11;1;1;849;218;626;5;0;0;143;5;100;38;1432
673;Zielona Góra;440;427;11;1;1;849;218;626;5;0;0;143;5;100;38;1432
674;zielonogórski;618;588;27;3;0;581;85;493;3;0;0;58;2;52;4;1257
675;Babimost;21;21;0;0;0;42;8;33;1;0;0;3;0;3;0;66
676;Bojad³a;29;29;0;0;0;29;1;28;0;0;0;6;1;5;0;64
677;Czerwieñsk;129;115;13;1;0;56;8;48;0;0;0;7;0;7;0;192
678;Kargowa;19;18;1;0;0;52;7;45;0;0;0;0;0;0;0;71
679;Nowogród Bobrzañski;66;65;1;0;0;71;13;57;1;0;0;6;0;6;0;143
680;Sulechów;225;218;5;2;0;194;27;166;1;0;0;27;1;23;3;446
681;Œwidnica;50;49;1;0;0;66;8;58;0;0;0;3;0;2;1;119
682;Trzebiechów;43;38;5;0;0;34;5;29;0;0;0;2;0;2;0;79
683;Zabór;36;35;1;0;0;37;8;29;0;0;0;4;0;4;0;77
684;Zielona Góra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
685;¿agañski;625;598;22;5;0;757;139;616;1;1;0;98;0;81;17;1480
686;BrzeŸnica;40;38;2;0;0;20;2;18;0;0;0;0;0;0;0;60
687;Gozdnica;32;31;1;0;0;28;7;21;0;0;0;4;0;4;0;64
688;I³owa;96;92;3;1;0;86;11;74;1;0;0;10;0;10;0;192
689;Ma³omice;35;30;5;0;0;44;14;29;0;1;0;2;0;2;0;81
690;Niegos³awice;38;35;2;1;0;39;4;35;0;0;0;6;0;6;0;83
691;Szprotawa;186;180;5;1;0;216;50;166;0;0;0;17;0;16;1;419
692;Wymiarki;18;17;1;0;0;20;2;18;0;0;0;2;0;2;0;40
693;¯agañ (gmina miejska);112;110;1;1;0;230;45;185;0;0;0;50;0;34;16;392
694;¯agañ (gmina wiejska);68;65;2;1;0;74;4;70;0;0;0;7;0;7;0;149
695;¿arski;792;753;34;5;0;701;107;591;3;0;0;89;1;68;20;1582
696;Brody;42;40;2;0;0;54;3;50;1;0;0;1;0;1;0;97
697;Jasieñ;81;72;9;0;0;62;7;55;0;0;0;6;0;6;0;149
698;Lipinki £u¿yckie;32;30;2;0;0;38;2;35;1;0;0;4;0;4;0;74
699;Lubsko;149;139;8;2;0;144;27;117;0;0;0;22;1;16;5;315
700;£êknica;12;12;0;0;0;20;1;19;0;0;0;0;0;0;0;32
701;Przewóz;20;18;1;1;0;20;2;18;0;0;0;2;0;2;0;42
702;Trzebiel;70;68;1;1;0;47;6;41;0;0;0;12;0;3;9;129
703;Tuplice;38;37;1;0;0;22;3;18;1;0;0;2;0;2;0;62
704;¯ary (gmina wiejska);106;100;5;1;0;101;14;87;0;0;0;8;0;8;0;215
705;¯ary (gmina miejska);242;237;5;0;0;193;42;151;0;0;0;32;0;26;6;467
706;£ÓDZKIE;8469;8045;373;41;10;23624;2390;20824;403;7;0;2427;76;1147;1204;34520
707;be³chatowski;283;265;16;2;0;1186;76;1092;17;1;0;105;4;39;62;1574
708;Be³chatów (gmina miejska);76;74;2;0;0;391;50;335;6;0;0;64;1;22;41;531
709;Be³chatów (gmina wiejska);30;29;1;0;0;199;4;193;2;0;0;9;2;4;3;238
710;Dru¿bice;11;11;0;0;0;70;5;64;1;0;0;3;0;3;0;84
711;Kleszczów;24;17;5;2;0;94;5;87;2;0;0;19;1;1;17;137
712;Kluki;14;14;0;0;0;55;1;53;1;0;0;1;0;1;0;70
713;Rusiec;17;16;1;0;0;56;2;53;0;1;0;2;0;1;1;75
714;Szczerców;54;52;2;0;0;93;3;86;4;0;0;4;0;4;0;151
715;Zelów;57;52;5;0;0;228;6;221;1;0;0;3;0;3;0;288
716;brzeziñski;104;102;2;0;0;587;32;538;17;0;0;44;1;30;13;735
717;Brzeziny (gmina miejska);26;26;0;0;0;165;14;150;1;0;0;22;0;15;7;213
718;Brzeziny (gmina wiejska);29;28;1;0;0;143;10;130;3;0;0;6;0;6;0;178
719;Dmosin;19;19;0;0;0;145;4;130;11;0;0;8;0;5;3;172
720;Je¿ów;15;14;1;0;0;44;1;41;2;0;0;4;0;2;2;63
721;Rogów;15;15;0;0;0;90;3;87;0;0;0;4;1;2;1;109
722;kutnowski;321;298;18;5;0;667;84;574;9;0;0;77;2;29;46;1065
723;Bedlno;27;23;3;1;0;32;1;30;1;0;0;0;0;0;0;59
724;D¹browice;7;7;0;0;0;16;0;16;0;0;0;0;0;0;0;23
725;Kroœniewice;23;21;1;1;0;61;8;51;2;0;0;14;0;7;7;98
726;Krzy¿anów;35;28;4;3;0;47;2;45;0;0;0;0;0;0;0;82
727;Kutno (gmina miejska);109;108;1;0;0;232;53;177;2;0;0;47;1;12;34;388
728;Kutno (gmina wiejska);33;29;4;0;0;70;5;65;0;0;0;2;0;0;2;105
729;£aniêta;5;3;2;0;0;34;4;28;2;0;0;5;0;2;3;44
730;Nowe Ostrowy;6;6;0;0;0;26;1;25;0;0;0;1;0;1;0;33
731;Oporów;10;8;2;0;0;24;1;23;0;0;0;0;0;0;0;34
732;Strzelce;16;15;1;0;0;54;2;50;2;0;0;4;1;3;0;74
733;¯ychlin;50;50;0;0;0;71;7;64;0;0;0;4;0;4;0;125
734;³aski;171;160;10;1;0;582;28;547;7;0;0;34;2;28;4;787
735;Buczek;20;19;1;0;0;61;1;60;0;0;0;0;0;0;0;81
736;£ask;78;72;5;1;0;271;16;254;1;0;0;17;1;14;2;366
737;Sêdziejowice;29;28;1;0;0;81;5;74;2;0;0;7;0;7;0;117
738;Widawa;23;22;1;0;0;122;5;113;4;0;0;5;1;4;0;150
739;Wodzierady;21;19;2;0;0;47;1;46;0;0;0;5;0;3;2;73
740;³êczycki;203;182;18;2;1;500;27;469;4;0;0;65;6;31;28;768
741;Daszyna;14;13;1;0;0;39;3;36;0;0;0;2;1;1;0;55
742;Góra Œwiêtej Ma³gorzaty;23;19;4;0;0;32;0;32;0;0;0;2;1;1;0;57
743;Grabów;31;25;4;1;1;58;0;57;1;0;0;2;0;2;0;91
744;£êczyca (gmina miejska);69;68;1;0;0;199;18;181;0;0;0;48;2;18;28;316
745;£êczyca (gmina wiejska);32;28;4;0;0;69;2;67;0;0;0;2;0;2;0;103
746;Pi¹tek;17;15;2;0;0;63;3;58;2;0;0;5;2;3;0;85
747;Œwinice Warckie;10;10;0;0;0;22;0;22;0;0;0;3;0;3;0;35
748;Witonia;7;4;2;1;0;18;1;16;1;0;0;1;0;1;0;26
749;³owicki;251;236;15;0;0;923;44;855;22;2;0;60;1;47;12;1234
750;Bielawy;33;30;3;0;0;67;2;65;0;0;0;1;0;1;0;101
751;Ch¹œno;8;7;1;0;0;24;0;24;0;0;0;2;0;2;0;34
752;Domaniewice;7;7;0;0;0;45;0;45;0;0;0;1;0;1;0;53
753;Kiernozia;6;4;2;0;0;26;1;24;1;0;0;2;0;2;0;34
754;Kocierzew Po³udniowy;17;16;1;0;0;27;0;26;1;0;0;1;0;1;0;45
755;£owicz (gmina miejska);52;50;2;0;0;334;27;304;2;1;0;36;0;27;9;422
756;£owicz (gmina wiejska);52;49;3;0;0;98;3;91;4;0;0;3;0;3;0;153
757;£yszkowice;27;27;0;0;0;99;2;89;8;0;0;6;0;3;3;132
758;Nieborów;35;33;2;0;0;137;6;126;4;1;0;7;1;6;0;179
759;Zduny;14;13;1;0;0;66;3;61;2;0;0;1;0;1;0;81
760;³ódzki wschodni;300;288;10;1;1;943;41;871;31;0;0;54;0;45;9;1297
761;Andrespol;77;76;1;0;0;168;5;162;1;0;0;7;0;7;0;252
762;Brójce;20;18;1;1;0;76;8;64;4;0;0;5;0;4;1;101
763;Koluszki;69;69;0;0;0;236;11;222;3;0;0;16;0;14;2;321
764;Nowosolna;19;17;1;0;1;87;2;78;7;0;0;2;0;2;0;108
765;Rzgów;54;52;2;0;0;152;4;143;5;0;0;10;0;8;2;216
766;Tuszyn;61;56;5;0;0;224;11;202;11;0;0;14;0;10;4;299
767;£ódŸ;2212;2184;28;0;0;5740;1102;4545;93;0;0;1098;31;339;728;9050
768;£ódŸ;2212;2184;28;0;0;5740;1102;4545;93;0;0;1098;31;339;728;9050
769;opoczyñski;297;288;8;1;0;724;19;688;17;0;0;41;0;28;13;1062
770;Bia³aczów;40;39;1;0;0;48;2;43;3;0;0;2;0;2;0;90
771;Drzewica;47;47;0;0;0;75;1;72;2;0;0;3;0;3;0;125
772;Mniszków;19;17;2;0;0;71;0;68;3;0;0;1;0;1;0;91
773;Opoczno;100;98;2;0;0;295;13;279;3;0;0;29;0;16;13;424
774;Parady¿;25;23;1;1;0;61;2;58;1;0;0;1;0;1;0;87
775;Poœwiêtne;21;20;1;0;0;44;1;40;3;0;0;2;0;2;0;67
776;S³awno;9;9;0;0;0;62;0;60;2;0;0;1;0;1;0;72
777;¯arnów;36;35;1;0;0;68;0;68;0;0;0;2;0;2;0;106
778;pabianicki;380;363;14;3;0;1080;61;1005;14;0;0;91;8;59;24;1551
779;D³utów;23;20;3;0;0;54;1;53;0;0;0;1;0;1;0;78
780;Dobroñ;32;30;2;0;0;112;4;103;5;0;0;4;0;4;0;148
781;Konstantynów £ódzki;41;39;1;1;0;150;9;136;5;0;0;13;0;6;7;204
782;Ksawerów;25;24;1;0;0;67;2;64;1;0;0;7;1;4;2;99
783;Lutomiersk;49;46;2;1;0;151;8;142;1;0;0;4;0;4;0;204
784;Pabianice (gmina miejska);178;173;4;1;0;459;36;422;1;0;0;57;7;35;15;694
785;Pabianice (gmina wiejska);32;31;1;0;0;87;1;85;1;0;0;5;0;5;0;124
786;pajêczañski;265;242;19;3;1;477;19;456;2;0;0;24;0;18;6;766
787;Dzia³oszyn;74;69;4;1;0;93;6;87;0;0;0;7;0;5;2;174
788;Kie³czyg³ów;22;20;2;0;0;38;0;38;0;0;0;1;0;1;0;61
789;Nowa BrzeŸnica;31;29;2;0;0;58;2;56;0;0;0;2;0;2;0;91
790;Pajêczno;53;49;2;2;0;126;6;120;0;0;0;8;0;5;3;187
791;Rz¹œnia;21;20;1;0;0;38;0;37;1;0;0;2;0;2;0;61
792;Siemkowice;22;22;0;0;0;34;3;31;0;0;0;2;0;1;1;58
793;Strzelce Wielkie;13;11;1;0;1;46;1;44;1;0;0;2;0;2;0;61
794;Sulmierzyce;29;22;7;0;0;44;1;43;0;0;0;0;0;0;0;73
795;piotrkowski;292;271;20;1;0;967;51;890;25;1;0;73;2;25;46;1332
796;Aleksandrów;14;10;4;0;0;46;1;44;1;0;0;1;0;1;0;61
797;Czarnocin;14;13;1;0;0;25;2;23;0;0;0;1;0;1;0;40
798;Gorzkowice;15;14;1;0;0;54;4;49;1;0;0;2;0;2;0;71
799;Grabica;18;16;2;0;0;58;7;48;3;0;0;4;2;0;2;80
800;£êki Szlacheckie;9;9;0;0;0;28;1;27;0;0;0;1;0;1;0;38
801;Moszczenica;37;36;1;0;0;103;6;90;6;1;0;12;0;2;10;152
802;Rêczno;8;5;3;0;0;38;1;37;0;0;0;1;0;1;0;47
803;Rozprza;44;41;3;0;0;112;4;108;0;0;0;7;0;4;3;163
804;Sulejów;43;41;1;1;0;232;13;212;7;0;0;15;0;3;12;290
805;Wola Krzysztoporska;64;60;4;0;0;156;9;142;5;0;0;16;0;7;9;236
806;Wolbórz;26;26;0;0;0;115;3;110;2;0;0;13;0;3;10;154
807;Piotrków Trybunalski;236;232;3;1;0;614;80;529;5;0;0;83;3;42;38;933
808;Piotrków Trybunalski;236;232;3;1;0;614;80;529;5;0;0;83;3;42;38;933
809;poddêbicki;120;110;8;2;0;502;36;440;26;0;0;49;1;24;24;671
810;Dalików;7;7;0;0;0;51;2;46;3;0;0;3;0;3;0;61
811;Pêczniew;15;13;2;0;0;45;2;40;3;0;0;1;0;1;0;61
812;Poddêbice;43;43;0;0;0;181;21;158;2;0;0;16;1;9;6;240
813;Uniejów;18;15;3;0;0;76;4;65;7;0;0;22;0;4;18;116
814;Wartkowice;21;17;2;2;0;70;2;62;6;0;0;4;0;4;0;95
815;Zadzim;16;15;1;0;0;79;5;69;5;0;0;3;0;3;0;98
816;radomszczañski;414;381;31;1;1;1118;53;1054;11;0;0;81;1;49;31;1613
817;Dobryszyce;9;8;1;0;0;44;2;42;0;0;0;1;0;1;0;54
818;Gidle;32;29;3;0;0;55;1;54;0;0;0;0;0;0;0;87
819;Gomunice;19;18;1;0;0;60;0;60;0;0;0;1;0;1;0;80
820;Kamieñsk;30;28;2;0;0;90;5;84;1;0;0;4;0;4;0;124
821;Kobiele Wielkie;19;19;0;0;0;28;1;25;2;0;0;1;0;1;0;48
822;Kodr¹b;15;14;1;0;0;41;4;36;1;0;0;2;0;0;2;58
823;Lgota Wielka;14;13;1;0;0;46;2;44;0;0;0;1;0;1;0;61
824;£adzice;19;19;0;0;0;81;0;79;2;0;0;7;0;3;4;107
825;Mas³owice;15;11;4;0;0;35;2;33;0;0;0;1;0;1;0;51
826;Przedbórz;66;61;5;0;0;65;1;63;1;0;0;0;0;0;0;131
827;Radomsko (gmina miejska);110;107;2;0;1;412;30;380;2;0;0;57;1;31;25;579
828;Radomsko (gmina wiejska);27;21;5;1;0;67;2;63;2;0;0;2;0;2;0;96
829;Wielgom³yny;19;17;2;0;0;37;2;35;0;0;0;3;0;3;0;59
830;¯ytno;20;16;4;0;0;57;1;56;0;0;0;1;0;1;0;78
831;rawski;134;119;14;1;0;443;55;381;6;1;0;28;0;19;9;605
832;Bia³a Rawska;37;32;4;1;0;107;13;91;3;0;0;5;0;4;1;149
833;Ciel¹dz;10;9;1;0;0;28;7;20;1;0;0;1;0;1;0;39
834;Rawa Mazowiecka (gmina miejska);46;43;3;0;0;177;27;149;1;0;0;13;0;6;7;236
835;Rawa Mazowiecka (gmina wiejska);26;22;4;0;0;99;7;91;0;1;0;5;0;4;1;130
836;Regnów;2;2;0;0;0;12;0;12;0;0;0;2;0;2;0;16
837;Sadkowice;13;11;2;0;0;20;1;18;1;0;0;2;0;2;0;35
838;sieradzki;492;440;47;3;2;777;96;662;19;0;0;69;3;38;28;1338
839;B³aszki;52;46;5;0;1;94;11;80;3;0;0;1;0;1;0;147
840;Br¹szewice;22;20;2;0;0;24;3;21;0;0;0;2;1;0;1;48
841;BrzeŸnio;27;22;5;0;0;52;3;48;1;0;0;1;0;1;0;80
842;Burzenin;23;19;4;0;0;42;3;39;0;0;0;0;0;0;0;65
843;Goszczanów;11;10;0;1;0;39;5;34;0;0;0;0;0;0;0;50
844;Klonowa;3;2;1;0;0;15;2;13;0;0;0;1;0;1;0;19
845;Sieradz (gmina miejska);125;118;6;1;0;211;36;172;3;0;0;32;0;15;17;368
846;Sieradz (gmina wiejska);61;54;7;0;0;96;10;82;4;0;0;8;0;4;4;165
847;Warta;88;78;9;0;1;106;12;90;4;0;0;14;1;9;4;208
848;Wróblew;32;30;2;0;0;44;3;40;1;0;0;6;0;4;2;82
849;Z³oczew;48;41;6;1;0;54;8;43;3;0;0;4;1;3;0;106
850;Skierniewice;134;131;3;0;0;410;37;366;6;1;0;33;1;26;6;577
851;Skierniewice;134;131;3;0;0;410;37;366;6;1;0;33;1;26;6;577
852;skierniewicki;149;138;10;1;0;497;19;467;11;0;0;29;0;25;4;675
853;Bolimów;21;20;1;0;0;82;5;76;1;0;0;8;0;8;0;111
854;G³uchów;18;17;1;0;0;40;4;33;3;0;0;2;0;0;2;60
855;Godzianów;3;3;0;0;0;23;2;21;0;0;0;1;0;1;0;27
856;Kowiesy;22;18;4;0;0;56;1;50;5;0;0;2;0;2;0;80
857;Lipce Reymontowskie;5;4;1;0;0;44;2;42;0;0;0;0;0;0;0;49
858;Maków;21;21;0;0;0;64;0;64;0;0;0;4;0;4;0;89
859;Nowy Kawêczyn;16;16;0;0;0;51;1;50;0;0;0;7;0;5;2;74
860;Skierniewice;34;30;3;1;0;117;3;112;2;0;0;5;0;5;0;156
861;S³upia;9;9;0;0;0;20;1;19;0;0;0;0;0;0;0;29
862;tomaszowski;408;390;16;2;0;1091;96;978;17;0;0;55;1;40;14;1554
863;Bêdków;18;18;0;0;0;41;3;38;0;0;0;2;1;1;0;61
864;Budziszewice;5;4;1;0;0;38;1;36;1;0;0;2;0;2;0;45
865;Czerniewice;11;11;0;0;0;48;2;45;1;0;0;1;0;1;0;60
866;Inow³ódz;26;23;3;0;0;71;7;63;1;0;0;4;0;2;2;101
867;Lubochnia;27;24;3;0;0;64;2;62;0;0;0;3;0;3;0;94
868;Rokiciny;29;26;2;1;0;72;1;69;2;0;0;3;0;3;0;104
869;Rzeczyca;10;10;0;0;0;26;0;25;1;0;0;0;0;0;0;36
870;Tomaszów Mazowiecki (gmina wiejska);69;67;2;0;0;158;8;146;4;0;0;3;0;3;0;230
871;Tomaszów Mazowiecki (gmina miejska);175;171;4;0;0;448;69;376;3;0;0;32;0;20;12;655
872;Ujazd;31;30;1;0;0;105;3;98;4;0;0;5;0;5;0;141
873;¯elechlinek;7;6;0;1;0;20;0;20;0;0;0;0;0;0;0;27
874;wieluñski;265;246;18;0;1;748;50;692;6;0;0;38;2;15;21;1051
875;Bia³a;24;24;0;0;0;29;1;28;0;0;0;1;0;1;0;54
876;Czarno¿y³y;13;11;2;0;0;26;0;26;0;0;0;0;0;0;0;39
877;Konopnica;30;28;2;0;0;121;3;117;1;0;0;1;0;1;0;152
878;Mokrsko;17;16;1;0;0;32;1;31;0;0;0;3;0;1;2;52
879;Osjaków;24;22;2;0;0;56;4;50;2;0;0;1;0;0;1;81
880;Ostrówek;19;17;2;0;0;64;1;63;0;0;0;3;0;0;3;86
881;P¹tnów;18;15;3;0;0;52;2;50;0;0;0;5;1;0;4;75
882;Skomlin;21;20;1;0;0;21;0;21;0;0;0;2;1;0;1;44
883;Wieluñ;85;79;5;0;1;312;33;276;3;0;0;22;0;12;10;419
884;Wierzchlas;14;14;0;0;0;35;5;30;0;0;0;0;0;0;0;49
885;wieruszowski;249;226;18;5;0;412;17;387;8;0;0;27;1;24;2;688
886;Boles³awiec;16;13;3;0;0;25;0;25;0;0;0;1;0;1;0;42
887;Czastary;18;16;1;1;0;25;0;24;1;0;0;1;0;1;0;44
888;Galewice;66;63;3;0;0;42;3;38;1;0;0;0;0;0;0;108
889;Lututów;20;16;4;0;0;51;1;50;0;0;0;7;0;7;0;78
890;£ubnice;36;30;3;3;0;22;2;18;2;0;0;2;0;2;0;60
891;Sokolniki;18;18;0;0;0;60;2;55;3;0;0;7;0;6;1;85
892;Wieruszów;75;70;4;1;0;187;9;177;1;0;0;9;1;7;1;271
893;zduñskowolski;143;133;8;1;1;714;64;646;4;0;0;35;1;30;4;892
894;Szadek;19;18;1;0;0;114;7;107;0;0;0;2;0;2;0;135
895;Zapolice;16;12;4;0;0;83;3;80;0;0;0;2;0;2;0;101
896;Zduñska Wola (gmina wiejska);30;26;2;1;1;132;11;118;3;0;0;9;0;7;2;171
897;Zduñska Wola (gmina miejska);78;77;1;0;0;385;43;341;1;0;0;22;1;19;2;485
898;zgierski;646;620;19;5;2;1922;203;1692;26;1;0;134;5;97;32;2702
899;Aleksandrów £ódzki;125;121;4;0;0;353;30;319;4;0;0;21;2;12;7;499
900;G³owno (gmina wiejska);10;10;0;0;0;60;1;58;1;0;0;1;0;1;0;71
901;G³owno (gmina miejska);36;34;1;1;0;139;18;121;0;0;0;4;0;4;0;179
902;Ozorków (gmina wiejska);38;33;4;0;1;123;2;118;3;0;0;1;0;1;0;162
903;Ozorków (gmina miejska);62;60;2;0;0;214;29;183;2;0;0;10;0;10;0;286
904;Parzêczew;32;31;0;1;0;69;1;64;4;0;0;4;0;4;0;105
905;Stryków;76;73;2;1;0;289;13;272;4;0;0;31;0;18;13;396
906;Zgierz (gmina wiejska);76;73;2;1;0;246;17;225;3;1;0;9;3;6;0;331
907;Zgierz (gmina miejska);191;185;4;1;1;429;92;332;5;0;0;53;0;41;12;673
908;MA£OPOLSKIE;9586;9126;435;20;5;26627;4526;21853;241;7;0;4107;106;1765;2236;40320
909;bocheñski;217;205;12;0;0;1028;131;888;9;0;0;56;1;25;30;1301
910;Bochnia (gmina wiejska);56;53;3;0;0;163;19;140;4;0;0;8;0;8;0;227
911;Bochnia (gmina miejska);57;55;2;0;0;257;22;233;2;0;0;44;1;13;30;358
912;Drwinia;10;7;3;0;0;51;2;49;0;0;0;0;0;0;0;61
913;Lipnica Murowana;10;10;0;0;0;32;1;31;0;0;0;0;0;0;0;42
